movie_id,averageRating,numVotes,runtimeMinutes,startYear,isAdult,genres,genre_count,has_director,has_writer,writer_count,director_count,box_office,embedding_std,embedding_range,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36,embed_37,embed_38,embed_39,embed_40,embed_41,embed_42,embed_43,embed_44,embed_45,embed_46,embed_47,embed_48,embed_49,scaled_embed_0,scaled_embed_1,scaled_embed_2,scaled_embed_3,scaled_embed_4,scaled_embed_5,scaled_embed_6,scaled_embed_7,scaled_embed_8,scaled_embed_9,scaled_embed_10,scaled_embed_11,scaled_embed_12,scaled_embed_13,scaled_embed_14,scaled_embed_15,scaled_embed_16,scaled_embed_17,scaled_embed_18,scaled_embed_19,scaled_embed_20,scaled_embed_21,scaled_embed_22,scaled_embed_23,scaled_embed_24,scaled_embed_25,scaled_embed_26,scaled_embed_27,scaled_embed_28,scaled_embed_29,scaled_embed_30,scaled_embed_31,scaled_embed_32,scaled_embed_33,scaled_embed_34,scaled_embed_35,scaled_embed_36,scaled_embed_37,scaled_embed_38,scaled_embed_39,scaled_embed_40,scaled_embed_41,scaled_embed_42,scaled_embed_43,scaled_embed_44,scaled_embed_45,scaled_embed_46,scaled_embed_47,scaled_embed_48,scaled_embed_49,vader_avg_compound,vader_std_compound,vader_positive_ratio,vader_negative_ratio,vader_neutral_ratio,review_count,avg_review_length,embedding_predicted_trend
tt0146838,6.9,128290,162,1999.0,0,"Drama,Sport",2,1,1,3,1,100230832.0,0.033706218,0.12988473,-0.027573269,-0.006434036,-0.021521378,-0.057236202,0.038305633,0.066561334,0.0028546606,0.01501671,0.05152288,-0.027225405,-0.11027528,0.011610745,-0.024521826,0.04807169,-0.02661637,-0.03772803,0.030956527,-0.026724806,-0.023237573,-0.0059365164,0.0050736917,-0.0150817605,-0.005225691,0.024538832,-0.056350965,-0.015955921,0.003908225,0.027144644,-0.07950246,-0.042174183,-0.008092267,0.03316918,-0.0047844495,-0.029868552,-0.04483641,0.01788597,-0.009471811,0.016564017,-0.018268649,0.030781772,0.0011343358,-0.07087318,0.008401232,0.047263313,0.057567704,-0.07842897,0.030405492,-0.059530728,0.015942993,-0.0069764704,-0.5079819576039124,-0.11853415695082513,-0.39648806018549126,-1.054461772953509,0.7057041520968269,1.22625854893234,0.052591373800919876,0.2766526514161287,0.9492053328448871,-0.5015732660175855,-2.0316000488907213,0.21390460572322906,-0.4517652642030408,0.8856240899874117,-0.49035302852277357,-0.6950629884329581,0.5703116803613388,-0.49235073887194,-0.42810549135498327,-0.10936836188286886,0.09347255359394901,-0.27785106830116224,-0.09627283453618776,0.45207856459275997,-1.0381530635759477,-0.29395572063957065,0.0720011736734337,0.5000854151635393,-1.4646728019945334,-0.7769743973336654,-0.14908373308170025,0.6110753553504802,-0.08814384757063827,-0.5502679361953232,-0.8260205610373497,0.3295129814196248,-0.17449905189225956,0.30515866312929835,-0.3365630637599759,0.5670921671232404,0.020897852330041933,-1.3056956053794782,0.1547757800525952,0.8707313748356305,1.0605690373083692,-1.4448958264188438,0.5601599584782546,-1.0967337851420045,0.2937175368493143,-0.12852741849714855,0.79729,0.3460985494046457,0.9,0.1,0.0,20,1969.6,4856387.249263134
tt1185344,6.1,1946,130,2009.0,0,"Biography,Drama,History",3,1,1,2,1,883887.0,0.03521171,0.12308892,-0.027780203,0.012899877,0.016379917,0.016246919,-0.022713734,0.022864891,-0.021433197,-0.025269287,0.010823051,-0.022884442,0.025780896,-0.02935488,0.02990234,-0.014724116,-0.021837465,0.034225117,0.021220572,-0.040416013,-0.040099088,0.05055889,0.018454162,-0.064606674,0.038204093,0.07285024,-0.027547142,-0.034037653,0.053971823,-0.0026500144,-0.07453098,-0.044826597,-0.07193719,0.037472527,-0.02770462,-0.016755715,-0.004006921,0.055817693,0.0029718939,0.01829054,-0.033907633,-0.017044403,0.001438728,-0.04156791,0.034047205,0.015149981,0.013012161,-0.030116342,-0.020567127,-0.040098347,0.0008301297,-0.0017240517,-0.38036892051891363,0.1766262147300892,0.22427522684111004,0.22245420065237584,-0.3109983888269042,0.31306804860685966,-0.2934651682716118,-0.34598923757269484,0.14819014723855287,-0.3133357333102608,0.3529942320576218,-0.4019295257862484,0.4094254115793943,-0.20160385502179515,-0.2990004472375218,0.4686132385769604,0.29055389309414886,-0.5533795172460653,-0.5490401482565166,0.6922566672895113,0.2526759719894479,-0.8846001133267953,0.5230937066282919,0.9974717556432098,-0.3771778209735279,-0.4660464646355439,0.7389868266626806,-0.03628422352347003,-1.0204845810306922,-0.6137696045907193,-0.9849701454936644,0.5130770552021265,-0.3793340396219421,-0.22942068485699263,-0.05486310339110888,0.7642606390638185,0.040691425438882975,0.25043564280827674,-0.4642662185383435,-0.23337342083362575,0.019699186321425914,-0.5691513897953558,0.4661772465676172,0.2074348342824445,0.17816361652986334,-0.41235553384106205,-0.28160685832772486,-0.5490299978647527,0.011366207219565539,-0.023605862982668167,0.8224916666666667,0.2866188161371979,0.9166666666666666,0.0,0.08333333333333333,12,1567.5833333333333,-5588097.777588457
tt1125849,7.9,324729,109,2008.0,0,"Drama,Sport",2,1,1,1,1,44734660.0,0.032163534,0.12661289,-0.00651406,-0.007072416,-0.03683764,-0.031146104,0.028777715,0.020216798,0.030188952,0.067301825,0.028143495,-0.076010704,-0.007570473,0.017060073,0.030987596,0.052581154,0.0028312842,-0.02780127,0.060919393,0.026520872,0.0034558554,0.0070927837,0.035707522,0.0038407804,0.007217806,0.02071973,-0.0609756,-0.014283811,0.05185289,-0.0045384406,-0.09675208,-0.012830985,0.033441734,0.013147054,-0.043764338,-0.055278026,0.0025537137,0.043946587,-0.05764544,0.06972157,-0.02585199,-0.053493418,-0.01597386,-0.08107953,0.031123567,0.040727947,0.037136726,-0.10191373,0.034524832,-0.07414334,-0.0012451382,-0.04981439,-0.11475336650410503,-0.12458951559882811,-0.6489414338152464,-0.54867783177009,0.5069556826524948,0.35614436043519176,0.531816396273954,1.1856063865340607,0.4957831076129976,-1.339024262298306,-0.13336341463406806,0.30053466910880117,0.545885524737628,0.9262832331315034,0.04987663607628614,-0.48975437176278624,1.0731718131759727,0.4671985632529426,0.060879244707762306,0.12494831579769547,0.6290329652120873,0.06766018209516794,0.1271507382077301,0.3650041224687066,-1.0741619734266434,-0.2516273120123241,0.9134539378157481,-0.0799503460482958,-1.7044096699642817,-0.2260339533061295,0.5891182457434745,0.23160191485490778,-0.7709639189325462,-0.9737920249680317,0.044986883111187335,0.7741744584197753,-1.015497012970466,1.2282332840805976,-0.4554153412667003,-0.942353912003802,-0.28139966476295947,-1.4283179742147682,0.5482808292226063,0.7174740683018851,0.6542101914852555,-1.7953386425598408,0.6081983870213443,-1.3061283404920563,-0.021934677860815557,-0.8775431722982171,0.603105,0.697517838822062,0.8,0.2,0.0,20,1985.85,-4034282.462371297
tt30467885,6.7,1884,135,2024.0,0,"Biography,Drama,History",3,1,1,1,1,547033.0,0.027452834,0.07587398,-0.032003067,0.032727916,-0.06154505,0.026004076,0.04367123,0.08749697,-0.04185842,0.06497224,0.037602596,-0.0847156,-0.020176677,0.018410059,0.029092764,0.02819865,-0.029764872,-0.000714422,0.05213831,-0.014238676,-0.00096712296,-0.042479903,0.00076747424,-0.024358239,0.07323511,-0.047199965,-0.010323612,0.01042596,-0.004769233,0.031782735,-0.06934544,-0.022381594,-0.008523503,0.002916695,-0.07338528,-0.013063339,0.028097283,-0.010572361,0.054870717,0.02278412,-0.0107321255,-0.0040841405,-0.02939381,0.00027733817,-0.043795176,-0.029222965,-0.010650337,0.012087631,0.015565139,0.014909618,-0.02214618,-0.018647565,-0.4228330473266759,0.4324099368378911,-0.8131496077435832,0.3435727754044388,0.5769959403276428,1.1560333097667705,-0.5530445863273032,0.8584304899676548,0.4968155093437988,-1.1192850263446275,-0.26657962873581,0.24323859687315033,0.3843813498963155,0.37256807272624853,-0.3932614139507401,-0.009439134052208586,0.6888652318708451,-0.18812517891341926,-0.012777886079095293,-0.5612557816164052,0.010140073953853747,-0.3218275390537032,0.9676017639060941,-0.6236184976445384,-0.1363983105249032,0.13775055551120027,-0.06301237687295341,0.4199219583885244,-0.916210375815193,-0.2957115840749801,-0.11261479511242563,0.03853615198665004,-0.9695859014878806,-0.1725963073277079,0.37122878478049537,-0.1396848460167823,0.7249665246075203,0.30102985243147923,-0.1417956992714282,-0.05396075200391989,-0.38835885372124457,0.0036642657547647528,-0.5786335232181871,-0.3861015969828463,-0.14071508455104415,0.15970499946243655,0.205650763670125,0.19698983725582017,-0.2926012298808289,-0.2463765878318425,0.08015999999999994,0.8626456667717053,0.6,0.4,0.0,5,2024.8,-10432604.106782965
tt5735280,5.5,5842,92,2016.0,0,"Drama,Horror,Sci-Fi",3,1,1,2,1,3599.0,0.03388634,0.1314365,-0.059086286,-0.0073362305,-0.030838931,-0.019165417,0.02715968,0.030402672,-0.009694969,0.0057623005,0.018732816,-0.021809284,0.010551406,-0.0073429137,0.016002664,0.02535173,-0.051393997,0.028711397,0.0857363,-0.024710981,0.012280045,0.039227255,-0.010636609,-0.001412634,0.08290837,0.013519166,-0.021920348,-0.036038104,0.048222966,-0.014744903,-0.09367517,-0.027902434,0.01725233,0.049728535,-0.05584135,-0.05573103,0.038667478,0.04076298,-0.008387389,-0.0041272803,-0.01415585,0.033050172,-0.00920693,-0.03865151,0.031515572,-0.034328736,0.016514234,-0.06918094,0.006525235,-0.04673366,0.032375075,-0.0915834,-0.4838392237357695,-0.06007411076978923,-0.2525304187202612,-0.1569396432229235,0.22240217362770626,0.24895802584068258,-0.07938908951768367,0.04718568706010563,0.1533972064931025,-0.17858944378722186,0.08640218413783501,-0.06012883717779866,0.131040843463746,0.20759742954614568,-0.42084946367460335,0.23510870600597558,0.7020678833952517,-0.2023505428045528,0.10055747157139071,0.3212197938514862,-0.08709988482946691,-0.011567620994416758,0.6789108644752488,0.11070424790234279,-0.1794989118837598,-0.2951048339322447,0.3948828812629192,-0.12074142651736629,-0.7670768160721102,-0.2284843549646805,0.14127396488827149,0.4072115146766284,-0.45726744778534556,-0.45636406548501607,0.3166359538441681,0.3337953672166092,-0.0686817183149427,-0.03379701547787766,-0.11591785342256539,0.2706375842706516,-0.07539268899700856,-0.31650520836773083,0.2580712234892626,-0.2811073501266894,0.13522993035910982,-0.5665012361511875,0.05343311911780902,-0.3826874032399352,0.2651094239253514,-0.7499479994595539,0.5380400000000001,0.6224991770275685,0.8,0.2,0.0,20,735.55,-3004550.006252274
tt8769300,5.6,2161,85,2019.0,0,"Action,Comedy,Crime",3,1,1,2,1,8261.0,0.03813329,0.14904092,-0.023924729,-0.05490073,0.002146346,-0.051332273,0.010093252,0.06092736,0.002524122,-0.005541762,0.010158652,-0.032263264,-0.008895255,0.022857394,-0.0027371196,0.024440758,-0.05059176,-0.004479418,0.070760004,-0.054915525,0.010318345,0.003962092,0.0049285083,-0.00883369,0.062467653,0.0296165,-0.042680364,-0.019193418,0.029228231,0.013602177,-0.069033384,-0.0016388763,0.022489581,0.06560714,-0.01972157,-0.026625931,-0.01514584,0.008943401,0.051167905,0.008068164,-0.03027086,-0.0069852397,0.0019841,-0.041429497,0.039002974,-0.0149139855,0.042425133,-0.045910634,0.014952587,-0.046110336,0.027035352,-0.06192761,-0.21578722501662048,-0.4951728336781724,0.01935880052384487,-0.4629874270562329,0.09103530039131952,0.5495295805071962,0.022766120490264153,-0.049983488764336254,0.09162517297958878,-0.2909959926209366,-0.08023005559696061,0.20616048220008934,-0.024687236297959984,0.22044150898986858,-0.4563084259827293,-0.04040176150112148,0.6382143365361613,-0.4953062927397679,0.09306551108587788,0.0357357805400038,0.04445229610049133,-0.0796747741728184,0.5634221244998538,0.26712370457782986,-0.38495221358309867,-0.1731135388716115,0.2636217482095538,0.12268377117009135,-0.622641223086348,-0.014781716670535934,0.20284302324047918,0.591738461534234,-0.17787715713147384,-0.2401505093505367,-0.13660672313121416,0.08066430994661465,0.4615049293936656,0.07277017453327307,-0.2730256560571772,-0.0630028242625597,0.017895435941435504,-0.37367011808326056,0.3517842767800978,-0.13451552849989953,0.3826501791704367,-0.4140873817683054,0.13486369133883527,-0.41588857510036753,0.24384324632096263,-0.5585512383512342,0.352755,0.6160353962841746,0.7,0.3,0.0,20,514.55,-973700.7365194187
tt2304426,7.3,12910,91,2013.0,0,Drama,1,1,1,3,1,1114027.0,0.035805266,0.13938703,-0.015173515,-0.016711785,0.026984971,-0.016296336,0.028746102,0.032622937,0.010645947,0.016828002,-0.004686582,-0.028980818,-0.011996978,-0.029922914,-0.012947631,0.032388657,-0.046670094,0.026644707,0.048230857,-0.042125277,0.011406494,0.024066102,-0.0034791671,-0.017381042,0.0009461252,0.051057678,-0.04021093,-0.012784327,0.021152575,0.013902411,-0.06997876,-0.0012598175,0.009596414,0.031582177,0.017302435,-0.026579369,0.013458314,0.067590445,0.04007226,-0.019721376,-0.04974258,-0.03049158,0.018214284,-0.02947861,0.0067248135,-0.02457861,0.013890082,-0.061763268,0.02470171,-0.079494365,0.01720817,-0.06315984,-0.2112683316117025,-0.23268641209765406,0.3757250505706553,-0.22690192346319218,0.40024614526978686,0.4542252311111242,0.14822877259898362,0.23430457093705925,-0.0652535895303972,-0.4035142068088952,-0.16703983668891106,-0.41663147530313693,-0.18027624839737574,0.4509632382511904,-0.6498107212057276,0.3709873831592878,0.6715419870323315,-0.5865309955113998,0.15881824170805106,0.3350841953883789,-0.048442158470320615,-0.24200481710121985,0.013173367306179165,0.7109012097896034,-0.5598765785407069,-0.17800249066542762,0.2945177204277812,0.19357011804905136,-0.9743487451768427,-0.017541060058191886,0.13361560062272615,0.43973421075415053,0.2409103282186257,-0.3700776518426763,0.18738674343149062,0.9410950804907066,0.55794580492023,-0.27459043432214714,-0.6925904486482121,-0.42454928620916005,0.2536064459388651,-0.410445208985884,0.09363289240021026,-0.3422201062583533,0.19339845741889425,-0.8599604188907695,0.3439340931727593,-1.106839215274048,0.2395978337072205,-0.8794055562163384,-0.015904999999999992,0.8337403981306172,0.5,0.5,0.0,20,1367.2,-2157702.4722434655
tt12810074,5.6,18040,99,2024.0,0,"Comedy,Horror",2,1,1,2,1,170986.0,0.033423495,0.12876551,-0.04518686,-0.043272763,0.007736777,0.038478844,0.010187144,0.012178489,0.015922233,0.030048275,0.058119982,-0.04770481,-0.047969617,-0.01764218,-0.027332474,-0.0072494224,-0.044580188,0.059495717,0.100850165,-0.03453996,0.031599008,0.037345834,-0.01096762,0.0060782437,0.066614196,0.014341803,-0.0142664,0.018330686,0.021629637,-0.047050044,-0.08611619,-0.020737339,-0.0035657466,0.030877057,-0.03282253,0.014589298,0.0012933983,0.03267657,0.022644337,0.018515429,-0.021377157,0.015902398,0.022650158,-0.02263477,0.0126385065,-0.029830415,-0.0072845616,-0.020697936,-0.020865094,-0.04599528,-0.00846527,-0.08021356,-0.5444719500342192,-0.5214083616007321,0.09322307777426707,0.46364478066466747,0.12274839501688518,0.14674278894412582,0.19185244927582265,0.3620619707153927,0.700307592978479,-0.5748115902274283,-0.578002359051385,-0.21257666874563666,-0.3293383435824398,-0.08735077532155354,-0.5371619634757956,0.7168842932712579,1.2151782091277503,-0.4161838225693571,0.38074727436321326,0.449992757282216,-0.1321526097725671,0.0732388422755469,0.8026572800023821,0.17280930407343872,-0.17190074023677077,0.22087271706395384,0.2606229123439515,-0.5669221086276833,-1.0376434618914507,-0.24987130428624782,-0.042964903062066226,0.37204825031031347,-0.39548992447060527,0.17579144794942475,0.01558459978832485,0.39373119517440014,0.2728493824134826,0.22309874559545526,-0.2575806980389145,0.19161344684766501,0.27291951881952947,-0.2727341118274166,0.15228569716856857,-0.3594368940880473,-0.08777418038848948,-0.2493965313155232,-0.25141066934798845,-0.5542128980917007,-0.10200093514756349,-0.9665207023172863,0.47502000000000005,0.7250429881048434,0.75,0.25,0.0,20,1474.3,-3045574.9813856333
tt0245120,5.3,9440,90,2001.0,0,"Action,Fantasy,Horror",3,1,1,1,1,8704851.0,0.03311551,0.12875031,-0.056351602,0.00012382129,-0.016804382,0.03972562,-0.0066704424,0.010376958,-0.025640562,-0.0093028685,0.0634946,-0.05415834,0.01180585,-0.007902084,-0.04621923,0.03216831,-0.045476682,-0.009054383,0.12539886,0.011443892,0.012536382,0.052366544,0.0023764088,-0.012784998,0.036604658,0.0051087276,-0.006838103,-0.021804448,0.021889258,-0.005884674,-0.06658041,0.012132433,-0.015863463,0.04682174,-0.06925716,-0.0052848347,-0.021657463,-0.021373924,0.019912409,-0.03108125,-0.042996082,0.011843908,-0.013392982,-0.02225856,0.019946419,0.02137216,0.005367551,-0.07575814,-0.018760974,-0.035435356,0.0030436222,-0.10246865,-0.9004642903597371,0.0019785887631520987,-0.2685237959403764,0.6347912246216774,-0.10658960827199053,0.16581747343475345,-0.4097205717971249,-0.14865417451077917,1.0146050536821885,-0.865417315983915,0.18865029606070402,-0.1262704896696326,-0.738555149042969,0.5140300096259638,-0.7266896966779798,-0.14468353159408687,2.0037974212299874,0.18286641931901815,0.20032375616055892,0.8367854816551406,0.037973565408424954,-0.20429648255272745,0.5849201436488808,0.08163435661939032,-0.10926871962293677,-0.34842180642082976,0.34977701792631,-0.09403350610958315,-1.0639143701387235,0.19386889614175384,-0.253488484457983,0.7481828892186188,-1.1066872882754941,-0.0844484399762769,-0.34607307475254256,-0.34154228945406634,0.3181881663819958,-0.49665944953800795,-0.6870512185755171,0.18925843278827958,-0.21401169893444336,-0.3556782241012429,0.31873162607800226,0.34151410300726653,0.08577019681839597,-1.2105688992972574,-0.29978893492355546,-0.5662354165223263,0.048635230289152794,-1.6373865899080509,0.05216500000000004,0.8188669338024341,0.5,0.5,0.0,20,1339.5,-1104643.9601142555
tt3303446,6.5,1731,110,2013.0,0,"Action,Adventure,Animation",3,1,1,3,1,36324232.0,0.024334827,0.048669655,-0.040857505,0.051382925,-0.017630951,-0.04050777,0.046737034,0.036179252,-0.011532007,-0.015837803,-0.010455074,-0.06483097,0.026171729,-0.026733184,-0.027589638,0.03261505,-0.0322129,0.017064352,0.02337012,-7.870607e-06,0.032387994,-0.024286384,0.029405415,0.0032062344,0.0014130976,0.0015215836,-0.07453908,-0.057936855,0.09555302,-0.039621934,-0.048661835,0.0043665986,-0.01951908,0.076035395,-0.029984666,-0.067435116,-0.028887736,0.016501999,0.007597006,-0.011998061,-0.049483407,0.0029192783,-0.042936936,0.06529343,0.03991639,-0.022490047,0.014228535,-0.11482755,-0.016360557,-0.062454235,0.04291214,-0.036187105,-0.711247270329846,0.8944737412917204,-0.3069195266930396,-0.705159102752497,0.8135980824747211,0.6298082609760562,-0.20074912397991032,-0.2757044141736236,-0.18200187905886017,-1.12857717937469,0.4555973440979499,-0.46537115490457076,-0.480280294628812,0.5677626603223634,-0.5607620555339354,0.2970561582610811,0.40682695909232636,-0.00013701149379580774,0.5638100627377678,-0.42277726295472484,0.5118893374850225,0.05581411493586863,0.02459919696596458,0.026487721503451085,-1.2975759851277902,-1.0085645140359736,1.6633865245630564,-0.6897384599364018,-0.8471050206699107,0.07601372870728638,-0.33978805066474194,1.3236238301847063,-0.5219729359645164,-1.1739101987532177,-0.5028775771167378,0.2872667186436664,0.13224864613128862,-0.20886219530262784,-0.861406938942415,0.050818784657675586,-0.7474459955724745,1.1366277678791505,0.6948643207777736,-0.3915066389745637,0.2476902734118162,-1.9989175076569898,-0.28480450002033697,-1.087203048014978,0.747014355055279,-0.6299449644331248,0.73565,0.24295,1.0,0.0,0.0,2,408.0,-2397918.3017278016
tt7064766,6.2,1604,93,2017.0,0,"Comedy,Crime,Drama",3,1,1,1,1,1287673.0,0.030893117,0.08489288,-0.08321202,-0.013341484,0.0014742799,-0.024044583,-0.038153704,0.037676632,-0.01919413,-0.012163912,0.034754105,-0.033948146,0.0012455371,0.024522278,-0.011321308,0.034927793,-0.013715098,-0.009665643,0.059027195,-0.0667684,0.013797121,-0.03437045,0.004795977,0.008183472,0.05402113,0.0060982136,-0.0434563,-0.07377749,0.047733948,0.03120615,-0.061286937,-0.048768446,0.0022557303,0.08595806,-0.06389479,-0.047616046,-0.04435924,0.028452694,0.0055189542,0.0068823444,0.0068759015,0.0017844193,0.0008430779,-0.006750715,0.034460317,-0.0040329597,0.012665239,-0.07536953,-0.021150637,-0.07417251,0.051680684,-0.0061559426,-1.1706556311849796,-0.18769263560644325,0.02074068289866957,-0.33826755697122796,-0.5367595907920785,0.5300479779413769,-0.2700296992711583,-0.17112614688345154,0.48893284400336245,-0.47759433079483543,0.01752264906772217,0.3449879482759131,-0.1592721025870292,0.49137634632293264,-0.19294876768450586,-0.13597962793270907,0.8304151232320388,-0.9393210950298094,0.19410270201172566,-0.4835354312248456,0.06747147246296747,0.11512793034657319,0.7599880763345188,0.08579179147450705,-0.611358368657293,-1.037927398483898,0.6715377890308659,0.43901897392246725,-0.8622059667791317,-0.6860914699706255,0.03173439939819583,1.2092879562930499,-0.8988941918841037,-0.6698791067017633,-0.624061237045242,0.40028240794888514,0.07764256921121643,0.0968232160196521,0.09673257520672965,0.025103831658571593,0.011860713301015815,-0.09497140770291197,0.48479973823319555,-0.05673708066563372,0.17817899265288004,-1.060324772181811,-0.2975545286343396,-1.0434847101466163,0.7270618511331026,-0.08660394259185475,0.75962,0.3827811824005981,0.8,0.0,0.2,5,327.8,378203.152523309
tt8302382,6.9,7555,154,2021.0,0,"Action,Drama",2,1,1,3,1,10435375.0,0.037932415,0.14705692,-0.05314473,-0.0018638503,-0.04397504,0.005336532,-0.026547328,0.057059668,-0.0036825303,0.009175861,0.011735784,-0.03248521,0.01740547,-0.0025871592,-0.0036362796,0.03279964,-0.00086026714,-0.0100574335,0.0805329,-0.030565321,0.024575874,-0.026173016,0.018207403,-0.0059356233,0.03184453,-0.00655258,-0.03951622,-0.0190744,0.02250572,-0.0035713252,-0.045191552,-0.013438267,0.018547816,0.074460626,-0.03504411,-0.029819403,-0.043638043,0.016012585,0.0136993695,0.015346149,-0.033680834,-0.008708882,0.0048257816,-0.009959443,0.0055927457,-0.03070343,0.05771122,-0.08572167,-0.025867492,-0.051065613,0.043740887,-0.048557132,-0.8588566929207053,-0.030121147839679046,-0.7106679674801958,0.08624215586883373,-0.42902371978455095,0.9221248688786634,-0.05951231131841001,0.14828845228003723,0.18965862506940973,-0.5249841176976658,0.28128480362960195,-0.041810334489038516,-0.05876486798766837,0.5300655207544086,-0.013902529672069928,-0.1625352876991367,1.3014690299123026,-0.49395736105412613,0.3971636284517615,-0.42297457807282,0.2942445969073596,-0.09592389963574474,0.514630286373301,-0.10589435606478069,-0.6386102838913756,-0.30825590179344237,0.36370844951662623,-0.05771515871695775,-0.7303276705179031,-0.21717195970286438,0.2997459182893096,1.2033367361568692,-0.5663377947707506,-0.48190278525849234,-0.7052218525648,0.258774773264736,0.22139156693942677,0.24800469601915515,-0.5443062605849164,-0.1407417373325919,0.07798806667886476,-0.1609516838846809,0.09038275374166226,-0.49618927963052806,0.932654433764502,-1.3853232577638765,-0.41803709111018583,-0.8252566647396276,0.7068838862858025,-0.784717839929149,0.42011999999999994,0.6547754726621943,0.7,0.2,0.1,20,295.1,-1903248.571841769
tt3896016,6.3,1920,105,2014.0,0,"Comedy,Drama",2,1,1,1,1,100125957.0,0.018709304,0.037418608,0.002799184,-0.020992655,0.027009856,-0.019113157,0.002436867,-0.028289981,-0.0020179772,-0.05376745,0.024841648,-0.025725272,0.122522905,-0.033088136,0.01376132,0.030992981,0.027074026,0.02677811,0.0189371,-0.04964847,0.01989324,-0.078646004,-0.0031994511,-0.060454823,0.032492906,-0.021312729,0.0033814625,-0.11008224,0.06721814,-0.046749398,-0.08507568,-0.0024949568,-0.02934129,0.09421305,-0.038652495,0.007604974,0.041272283,0.07936607,0.039816674,0.0151366275,-0.034043565,-0.0063738804,-0.0033176963,0.0077307727,0.12136329,-0.0675168,0.07302882,-0.019356703,-0.023380639,-0.102747165,-0.023949523,-0.033649392,0.051566399519663304,-0.38672542666896853,0.4975739331688609,-0.3521014214849689,0.04489181622097122,-0.5211563227586188,-0.037175053619164,-0.9905007154885259,0.45763132985720045,-0.47390939697318296,2.2571095557537677,-0.6095476491513485,0.25351020770038823,0.5709508227336677,0.49875606880819023,0.4933047116085557,0.348858106033185,-0.9146211338395961,0.3664720677446907,-1.448811933754123,-0.05894009538546825,-1.1136950950977078,0.5985823468618545,-0.3926217961209749,0.06229309834525108,-2.027928348722884,1.2382885062092186,-0.8612145851516029,-1.567258966988091,-0.04596194389940882,-0.540523465980683,1.7355871761898207,-0.7120539173312367,0.14009836851933338,0.7603154943852849,1.4620769978740173,0.7335003579129259,0.2788460361522269,-0.6271485030919848,-0.11741923988094985,-0.06111840016491641,0.14241582755608453,2.235747183336032,-1.2437903386207614,1.3453324650574818,-0.3565880192977821,-0.430716718443086,-1.8928020545064261,-0.4411966557615105,-0.6198870725385939,0.9050499999999999,0.06405,1.0,0.0,0.0,2,2226.5,1982544.939619124
tt8061070,5.2,1993,99,2018.0,0,Comedy,1,1,1,6,1,1068128.0,0.032461755,0.0947623,-0.074368924,-0.007071139,-0.021530246,-0.013770082,-0.04312004,0.046157245,0.0016085828,0.002175035,0.07572872,-0.061724443,-0.0052409377,0.04255532,-0.018884236,0.045401502,-0.023545856,-0.014134274,0.07902741,-0.0718246,0.020152126,-0.06319663,-0.008075184,-0.0073419246,0.081183635,0.017329833,-0.047384933,-0.035952084,0.005424665,-0.008943575,-0.07218712,0.013935204,0.019194297,0.08104696,-0.047846973,0.0016614521,-0.027355244,0.02933514,0.024740314,-0.009742879,-0.019119667,0.032456905,0.006334089,-0.018567257,0.08083448,-0.050830755,0.036826417,-0.035668377,-0.014735262,-0.055293724,0.09277886,0.016741635,-1.0323461990502052,-0.09815744139031116,-0.29887037259883753,-0.19114827945097482,-0.5985673665660439,0.6407280556671725,0.02232941190690896,0.03019257172105373,1.0512221251458735,-0.8568228604643764,-0.07275165250325287,0.5907282448987057,-0.2621399937818762,0.6302372815815765,-0.32684988990825353,-0.1962037788700849,1.097012553406663,-0.9970274113181588,0.27974009947781275,-0.8772588954159921,-0.11209501585431818,-0.10191633205873021,1.1269440555013037,0.24056266802013213,-0.6577701079069469,-0.4990659414797119,0.07530204574309722,-0.12414951865796886,-1.0020596401951503,0.19344040199349996,0.26644408739597636,1.1250468340585313,-0.6641838830133623,0.0230633130930141,-0.37972961125700366,0.4072133625946616,0.34343066829092134,-0.1352449907085958,-0.26540810871701376,0.4505478954087266,0.0879261467774167,-0.25773987039729984,1.1220972669888396,-0.7056030175056445,0.5112029254270941,-0.4951276866438742,-0.20454634578808029,-0.7675553543909667,1.2879022583504631,0.2323976553385017,0.75605,0.11827322534425673,1.0,0.0,0.0,6,93.33333333333333,23454229.498676557
